  -2.9193099213165874E-003  0.34305760046352002        2.8069616184321779E-002
 -0.28257061787150967       0.30065874720662733        5.0253612630701577E-002
 -0.46336235933787306       0.15578727469144316        5.4994752939005603E-002
 -0.54844345752171375       -2.0106420296857941E-002   4.8420306774300988E-002
 -0.55365118149474846      -0.19241243021241261        3.4811274370662018E-002
 -0.49258017836950602      -0.34124598070745304        1.7039695890807630E-002
 -0.37625438688498514      -0.45149594297794121       -2.6482859442379615E-003
 -0.21518134143479051      -0.50789283165023702       -2.2040957965476927E-002
  -2.3115519180893190E-002 -0.49140877765897317       -3.8321627895104723E-002
  0.17411601430777868      -0.37616537746963818       -4.7006291652724193E-002
  0.31456656493333690      -0.13457693152870812       -4.0157805165707994E-002
  0.26617872038156815       0.19158783148082617       -9.0741949270313031E-003
   2.4876670944854462E-002  0.38121158385323306        2.8550346459514306E-002
 -0.22656902520836147       0.39891818686503805        5.3057661965204020E-002
 -0.41945425057139729       0.31604521978177635        6.3973977406820884E-002
 -0.54167638554494790       0.18114307898397999        6.4156171969264708E-002
 -0.59353061447852185        2.3509739764465559E-002   5.6025341341501278E-002
 -0.57701395625886853      -0.13620219807323805        4.1452273436757399E-002
 -0.49370347136352016      -0.27958771531182658        2.2085575051882099E-002
 -0.34526857128631361      -0.38555208720196943       -1.9788926167996733E-004
 -0.13702947155996559      -0.42423851469033991       -2.2470352537177558E-002
  0.10830645201446924      -0.34851287755595162       -3.8797160463434156E-002
  0.30276242538974879      -0.10280523592279932       -3.6566497963856297E-002
  0.27446464644202062       0.22333328822863438       -7.3280622139254240E-003
   8.7743551529417999E-002  0.42286640824122240        2.6098903146802924E-002
 -0.12615922328725473       0.48994826550290166        5.1196541520790881E-002
 -0.31528214594117787       0.46350394009922702        6.6378558689082365E-002
 -0.46006160170253618       0.37311482018909481        7.2267362851230157E-002
 -0.55066469430134912       0.23967528929418147        6.9668223322238335E-002
 -0.57946285769992167        8.0100285877028207E-002   5.9263464116385597E-002
 -0.53815502368649426       -8.8405770374276771E-002   4.1697368682380005E-002
 -0.41675888866529248      -0.24289756938311743        1.7929089569389701E-002
 -0.20624563279632147      -0.34436634581131986       -9.6821528553918870E-003
   7.9907228079205556E-002 -0.31835072572876560       -3.3815454959722872E-002
  0.31503680902877051       -8.0605590028298521E-002  -3.5966781212717264E-002
  0.32962032908034883       0.21827643306495886       -1.2889455880521537E-002
  0.20869539124129116       0.42960081324314431        1.5464859138243536E-002
   3.9047126624922879E-002  0.54138633977534056        4.0155449269875014E-002
 -0.13655639572037820       0.56839999898570148        5.8465414147702635E-002
 -0.29487435883209850       0.52500453841751138        6.9436258078862653E-002
 -0.41959176347227323       0.42279262926573347        7.2518511588562470E-002
 -0.49540587864191749       0.27221290204230969        6.7162089503260830E-002
 -0.50414368303951729        8.5753892971835055E-002   5.2720274958076165E-002
 -0.42126729959865183      -0.11505549731854281        2.8701158957584832E-002
 -0.21659371210087863      -0.28077226677720590       -3.6240948140106033E-003
  0.10251652142089493      -0.29534906294414698       -3.4097612441735640E-002
  0.34560332951150879       -8.3725854194383276E-002  -3.9113189680475710E-002
  0.40426769857124734       0.17631233987234174       -2.3253697416797729E-002
  0.34474266105228119       0.38668426349615470       -6.0989000702565792E-004
  0.22221071419637350       0.52746924404794049        2.2128010409873108E-002
   6.9601838671297628E-002  0.59755257033058062        4.1847924087366331E-002
  -9.1026409860726396E-002  0.59891336477360435        5.6688015402751028E-002
 -0.24128636129509298       0.53329519068628350        6.5103876919819642E-002
 -0.36144625598017660       0.40216656031705666        6.5405321265480987E-002
 -0.42490401577352876       0.20912780911202455        5.5446080331728452E-002
 -0.39001804325974043       -3.0640921357951306E-002   3.2646392166289388E-002
 -0.19727082800240547      -0.25516374852861545       -3.3895954161811499E-003
  0.13302468898660424      -0.29709090750096157       -3.7123651769839512E-002
  0.37545978628823878      -0.13776597991697187       -4.6352360104817185E-002
  0.47860268081235813        7.5341099476894186E-002  -3.8407662434962297E-002
  0.47827298929650763       0.27370758487225388       -2.2174873206754528E-002
